"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2105394";"PROMESTRIENE";"COLPOTROPHINE|PROMESTRIENE";"Small molecule";"3.0";"328.50";"2";"4";"5.35";"18.46";"2";"0";"1";"4";"N";"0.74";"None";"None";"5.41";"5.41";"1";"MOL";"0";"24";"2";"0";"1";"328.2402";"1.31";"NEUTRAL";"C22H32O2";"CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC)CC[C@@H]12";"IUWKNLFTJBHTSD-AANPDWTMSA-N"
"CHEMBL2108102";"ST. JOHN'S WORT";"CHASE-DEVIL WHOLE|COMMON ST JOHNSWORT FLOWERING TOP|COMMON ST JOHNSWORT WHOLE|COMMON ST. JOHN'S WORT HERB|COMMON ST. JOHN'S WORT WHOLE|COMMON ST. JOHNSWORT WHOLE|EOLA-WEED WHOLE|GOAT-WEED WHOLE|GUANYEJINSITAO|HYPERICI HERBA|HYPERICI PERFORATI HERBA|HYPERICUM|HYPERICUM PERFORATUM|HYPERICUM PERFORATUM EXTRACT|HYPERICUM PERFORATUM L.|KLAMATH WEED FLOWERING TOP|KLAMATH WEED WHOLE|KLAMATH-WEED WHOLE|KLAMATHWEED FLOWERING TOP|KLAMATHWEED WHOLE|POWDERED ST. JOHN'S WORT EXTRACT|ROSIN-ROSE WHOLE|SAINT JOHNS WORT|ST JOHN'S WORT|ST. JOHN'S WORT|ST. JOHN'S WORT WHOLE|ST. JOHN'S-WORT WHOLE|ST. JOHNS WORT|ST. JOHNSWORT FLOWERING TOP|ST. JOHNSWORT WHOLE|TIPTON'S WEED WHOLE|TIPTON'S-WEED WHOLE|ZE-117";"Unknown";"3.0";"";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4112930";"PAMIPARIB";"BGB-290|PAMIPARIB";"Small molecule";"3.0";"298.32";"33";"105";"2.08";"60.49";"3";"2";"0";"0";"N";"0.78";"10.28";"5.62";"1.39";"1.38";"2";"MOL";"0";"22";"5";"2";"0";"298.1230";"-0.10";"NEUTRAL";"C16H15FN4O";"C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34";"DENYZIUJOTUUNY-MRXNPFEDSA-N"
"CHEMBL4594379";"FOSLEVODOPA";"3-HYDROXY-O-PHOSPHONO-L-TYROSINE|ABBV-951|ABBV-951 COMPONENT FOSLEVODOPA|FOSLEVODOPA|LEVODOPA-4'-MONOPHOSPHATE";"Small molecule";"3.0";"277.17";"";"";"-0.18";"150.31";"5";"5";"0";"5";"N";"0.46";"1.26";"9.41";"-1.34";"-4.70";"1";"MOL";"0";"18";"8";"6";"1";"277.0351";"1.20";"ZWITTERION";"C9H12NO7P";"N[C@@H](Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O";"YNDMEEULGSTYJT-LURJTMIESA-N"
"CHEMBL1743059";"RACOTUMOMAB";"RACOTUMOMAB|Racotumomab";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108733";"IXMYELOCEL-T";"IXMYELOCEL-T";"Cell";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201599";"GLOBULIN, IMMUNE";"BT-295|BayGam|CSL-787|CSL787|FLEBOGAMMA|FLEBOGAMMA DIF|FLEBOGAMMADIF|GAMASTAN|GAMMAGARD LIQUID|GAMMAPLEX|GAMUNEX|GLOBULIN, IMMUNE|GLOBULIN, IMMUNE HUMAN SERUM|Gammagard|Gammagee|Gammar|Gammar-P I.V.|Gamulin|HUMAN GAMMAGLOBULIN|HUMAN IGG|HUMAN IMMUNE GLOBULIN G|HUMAN IMMUNOGLOBULIN G|HUMAN NORMAL IMMUNOGLOBULIN|IMMUNE GLOBULIN (HUMAN)|IMMUNE GLOBULIN HUMAN|IMMUNOGLOBULIN G (HUMAN)|IMMUNOGLOBULIN G HUMAN|IMMUNOGLOBULIN G, HUMAN|IMMUNOGLOBULIN HUMAN NORMAL|Immu-G|Immuglobin|KIOVIG|NEWGAM|NORMAL IMMUNOGLOBULINS|NPB-01|OCTAGAM|PRIVIGEN|Sandoglobulin|Venoglobulin-I|Venoglobulin-S";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297818";"RELOXALIASE";"ALLN-177|RELOXALIASE";"Enzyme";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2107777";"SATAVAPTAN";"Aquilda|SATAVAPTAN|SATAVAPTAN MONOPHOSPHATE|SATAVAPTAN PHOSPHATE|SR 121463|SR 121463A|SR 121463B|SR-121463|SR-121463A|SR-121463B|SR121463|SR121463B|SR121463F|Satavaptan";"Small molecule";"3.0";"627.80";"";"";"4.51";"114.48";"8";"1";"1";"9";"N";"0.43";"13.75";"7.88";"4.23";"3.63";"2";"MOL";"0";"44";"10";"1";"1";"627.2978";"-0.95";"NEUTRAL";"C33H45N3O7S";"CCOc1ccc2c(c1)[C@]1(CC[C@H](CCN3CCOCC3)CC1)C(=O)N2S(=O)(=O)c1ccc(C(=O)NC(C)(C)C)cc1OC";"CDSBFDCCJJDFCV-CKZSCMLPSA-N"
"CHEMBL151445";"DROPROPIZINE";"CATABEX|DIPROPIZINE|DITUSTAT|DOPROPIZIN|DROPROPIZINE|KATRIL|LARYLIN|NSC-757820|RIBEX|TUSSILEX|U.C.B.-1967|UCB 1967|UCB-1967";"Small molecule";"3.0";"236.32";"8";"18";"0.16";"46.94";"4";"2";"0";"4";"N";"0.78";"14.00";"7.65";"0.61";"0.17";"1";"MOL";"0";"17";"4";"2";"0";"236.1525";"-1.09";"NEUTRAL";"C13H20N2O2";"OCC(O)CN1CCN(c2ccccc2)CC1";"PTVWPYVOOKLBCG-UHFFFAOYSA-N"
"CHEMBL3301621";"CENTANAFADINE";"CENTANAFADINE|DOV 216,419|DOV 216,419 free base|DOV-216419|EB-1020|EB-1020 free base";"Small molecule";"3.0";"209.29";"";"";"2.70";"12.03";"1";"1";"0";"1";"Y";"0.76";"None";"10.54";"2.54";"-0.35";"2";"MOL";"0";"16";"1";"1";"0";"209.1204";"0.78";"BASE";"C15H15N";"c1ccc2cc([C@]34CNC[C@H]3C4)ccc2c1";"HKHCSWPSUSWGLI-CABCVRRESA-N"
"CHEMBL3707312";"ETRIPAMIL";"(-)-MSP-2017|ETRIPAMIL|MS)-MSP-2017|MSP-2017";"Small molecule";"3.0";"452.60";"";"";"4.86";"71.79";"6";"0";"0";"12";"N";"0.43";"None";"9.52";"5.36";"3.26";"2";"MOL";"0";"33";"6";"0";"0";"452.2675";"-0.25";"BASE";"C27H36N2O4";"COC(=O)c1cccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1";"VAZNEHLGJGSQEL-MHZLTWQESA-N"
"CHEMBL4802157";"ELINZANETANT";"BAY-3427080|BAY3427080|ELINZANETANT|NT-814";"Small molecule";"3.0";"668.65";"";"";"6.06";"69.14";"6";"1";"2";"6";"N";"0.32";"None";"5.88";"6.61";"6.60";"3";"MOL";"0";"47";"7";"1";"2";"668.2597";"-0.89";"NEUTRAL";"C33H35F7N4O3";"Cc1cc(F)ccc1-c1cc(N2C[C@H]3COCCN3C[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1";"DWRIJNIPBUFCQS-DQEYMECFSA-N"
"CHEMBL308148";"SAREDUTANT";"SAREDUTANT|SR-48968";"Small molecule";"3.0";"552.55";"11";"34";"6.37";"52.65";"3";"1";"2";"9";"N";"0.34";"13.69";"9.03";"5.25";"3.61";"3";"MOL";"0";"38";"5";"1";"2";"551.2106";"-1.06";"BASE";"C31H35Cl2N3O2";"CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1";"PGKXDIMONUAMFR-AREMUKBSSA-N"
"CHEMBL1779710";"EVOGLIPTIN";"DA-1229|DA1229|EVOGLIPTIN";"Small molecule";"3.0";"401.43";"11";"20";"1.51";"84.66";"4";"2";"0";"6";"N";"0.71";"13.69";"8.78";"1.17";"-0.22";"1";"MOL";"0";"28";"6";"3";"0";"401.1926";"-0.77";"BASE";"C19H26F3N3O3";"CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F";"LCDDAGSJHKEABN-MLGOLLRUSA-N"
"CHEMBL110739";"CORTICOSTERONE";"11-b,21-Dihydroxypregn-3,20-dione|17-Deoxycortisol|CORTICOSTERONE|Corticosteron|KENDALL'S COMPOUND B|NSC-9705|Preg-4-ene-3,20-dione,11-b,21-dihydroxy-|REICHSTEIN'S SUBSTANCE H";"Small molecule";"3.0";"346.47";"78";"265";"2.67";"74.60";"4";"2";"0";"2";"N";"0.81";"13.86";"None";"2.02";"2.02";"0";"MOL";"0";"25";"4";"2";"0";"346.2144";"2.60";"NEUTRAL";"C21H30O4";"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO";"OMFXVFTZEKFJBZ-HJTSIMOOSA-N"
"CHEMBL4541964";"ZATOLMILAST";"BPN-14770|BPN14770|ZATOLMILAST";"Small molecule";"3.0";"405.80";"29";"85";"5.64";"50.19";"2";"1";"1";"5";"N";"0.60";"4.21";"0.99";"6.39";"3.36";"3";"MOL";"0";"28";"3";"1";"1";"405.0743";"-0.78";"ACID";"C21H15ClF3NO2";"O=C(O)Cc1ccc(Cc2cc(-c3cccc(Cl)c3)nc(C(F)(F)F)c2)cc1";"LTSUMTMGJHPGFX-UHFFFAOYSA-N"
"CHEMBL1981592";"AVIPTADIL";"AVIPTADIL|SAMIVIRTM|SamiAIRTM|SamiVIPTM|VIP HUMAN VIP|ZYESAMI";"Protein";"3.0";"3326.84";"6";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"3324.7401";"None";"None";"C147H237N43O43S";"CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O";"VBUWHHLIZKOSMS-RIWXPGAOSA-N"
"CHEMBL1236970";"ZINC ION";"ZINC CATION|ZINC ION";"Small molecule";"3.0";"65.39";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"63.9280";"None";"None";"Zn+2";"[Zn+2]";"PTFCDOFLOPIGGS-UHFFFAOYSA-N"
"CHEMBL2074689";"ZOSUQUIDAR TRIHYDROCHLORIDE";"NSC-725086|ZOSUQUIDAR TRIHYDROCHLORIDE";"Small molecule";"3.0";"637.00";"6";"26";"5.21";"48.83";"5";"1";"2";"6";"N";"0.37";"None";"7.63";"4.82";"4.39";"4";"MOL";"0";"39";"5";"1";"2";"527.2384";"-0.64";"NEUTRAL";"C32H34Cl3F2N3O2";"Cl.Cl.Cl.O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1";"ZPFVQKPWGDRLHL-WITOOOCMSA-N"
"CHEMBL3608680";"FEZOLINETANT";"A-2693|A2693|AS-3472693-00|AS3472693-00|ES-256364|ESN-364|ESN364|FEZOLINETANT";"Small molecule";"3.0";"358.40";"22";"54";"2.46";"76.80";"7";"0";"0";"2";"N";"0.70";"None";"0.87";"1.78";"1.78";"3";"MOL";"0";"25";"7";"0";"0";"358.1012";"-1.87";"NEUTRAL";"C16H15FN6OS";"Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1";"PPSNFPASKFYPMN-SECBINFHSA-N"
"CHEMBL2017974";"BUPARLISIB";"BKM-120|BKM-120NX|BKM120-NX|BUPARLISIB|Buparlisib|NVP-BKM-120|NVP-BKM120";"Small molecule";"3.0";"410.40";"360";"602";"1.81";"89.63";"8";"1";"0";"3";"N";"0.82";"None";"5.94";"2.56";"2.55";"2";"MOL";"0";"29";"8";"2";"0";"410.1678";"-1.24";"NEUTRAL";"C18H21F3N6O2";"Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1";"CWHUFRVAEUJCEF-UHFFFAOYSA-N"
"CHEMBL417016";"LACTOSE, ANHYDROUS";"ANHYDROUS LACTOSE|LACTOPRESS ANHYDROUS|LACTOSE|LACTOSE ANHYDROUS|LACTOSE, ANHYDROUS|LACTOSE, UNSPECIFIED FORM|LACTOSE,ANHYDROUS|LACTOSE-ELECTRICITAS|LACTOSUM, ANHYDROUS|MILK SUGAR|SACCHARUM LACTIS|SUPERTAB 21AN|SUPERTAB 22AN|SUPERTAB 24AN";"Small molecule";"3.0";"342.30";"15";"64";"-5.40";"189.53";"11";"8";"2";"4";"N";"0.24";"11.25";"None";"-4.70";"-4.70";"0";"MOL";"0";"23";"11";"8";"2";"342.1162";"2.42";"NEUTRAL";"C12H22O11";"OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O";"GUBGYTABKSRVRQ-DCSYEGIMSA-N"
"CHEMBL68117";"VOSAROXIN";"AG-7352|SNS-595|SPC-595|VORELOXIN|VOSAROXIN";"Small molecule";"3.0";"401.45";"6";"6";"0.96";"109.58";"9";"2";"0";"5";"N";"0.65";"4.87";"8.80";"-0.43";"-0.44";"3";"MOL";"0";"28";"9";"2";"0";"401.1158";"-0.79";"ZWITTERION";"C18H19N5O4S";"CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC";"XZAFZXJXZHRNAQ-STQMWFEESA-N"
"CHEMBL485259";"EUCALYPTOL";"1,8-CINEOL|1,8-CINEOLE|CAJEPUTOL|CINEOLE|EUCALY|EUCALYPTOL|EUCALYPTOLE|EUCAPUR|EUKALYPTOL|FEMA NO. 2465|NSC-6171|P-CINEOLE|TERPAN";"Small molecule";"3.0";"154.25";"228";"803";"2.74";"9.23";"1";"0";"0";"0";"Y";"0.52";"None";"None";"2.35";"2.35";"0";"MOL";"0";"11";"1";"0";"0";"154.1358";"2.78";"NEUTRAL";"C10H18O";"CC12CCC(CC1)C(C)(C)O2";"WEEGYLXZBRQIMU-UHFFFAOYSA-N"
"CHEMBL4594604";"RIPERTAMAB";"RIPERTAMAB|SCT-400|SCT400";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1908365";"MALTOSE";"MALTOSE|MALTOSE ANHYDROUS|MALTOSE, UNSPECIFIED FORM|NSC-760396";"Small molecule";"3.0";"342.30";"4";"16";"-5.40";"189.53";"11";"8";"2";"4";"N";"0.24";"11.25";"None";"-4.70";"-4.70";"0";"MOL";"0";"23";"11";"8";"2";"342.1162";"2.42";"NEUTRAL";"C12H22O11";"OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O";"GUBGYTABKSRVRQ-QUYVBRFLSA-N"
"CHEMBL4297927";"LUMEFANTRINE CO-ARTEMETHER";"COARTEM|CPG-56697|LUMEFANTRINE CO-ARTEMETHER|RIAMET";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108322";"VATREPTACOG ALFA (ACTIVATED)";"NN-1731|NN1731|VATREPTACOG ALFA|VATREPTACOG ALFA (ACTIVATED)";"Protein";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108233";"COCOA";"COCOA";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1257030";"LONIDAMINE";"DORIDAMINA|LONIDAMINE|NSC-741419|NSC-758419";"Small molecule";"3.0";"321.16";"39";"106";"4.09";"55.12";"3";"1";"0";"3";"N";"0.79";"3.12";"None";"4.40";"0.94";"3";"MOL";"0";"21";"4";"1";"0";"320.0119";"-1.65";"ACID";"C15H10Cl2N2O2";"O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12";"WDRYRZXSPDWGEB-UHFFFAOYSA-N"
"CHEMBL2104979";"PERFLUBUTANE";"AI-700|PERFLUBUTANE|SONAZOID";"Small molecule";"3.0";"238.02";"";"";"3.38";"0.00";"0";"0";"0";"1";"N";"0.61";"None";"None";"3.48";"3.48";"0";"MOL";"0";"14";"0";"0";"0";"237.9840";"-0.50";"None";"C4F10";"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";"KAVGMUDTWQVPDF-UHFFFAOYSA-N"
"CHEMBL2107723";"ACOTIAMIDE";"ACOTIAMIDE";"Small molecule";"3.0";"450.56";"";"";"2.97";"113.02";"8";"3";"0";"10";"N";"0.51";"8.24";"9.62";"1.62";"0.87";"2";"MOL";"0";"31";"9";"3";"0";"450.1937";"-1.37";"BASE";"C21H30N4O5S";"COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC";"TWHZNAUBXFZMCA-UHFFFAOYSA-N"
"CHEMBL298359";"MITOMYCIN A";"6-METHOXY ANALOG OF MITOMYCIN C|MITOMYCIN A|NSC-75986";"Small molecule";"3.0";"349.34";"26";"103";"-0.96";"130.10";"8";"2";"0";"4";"N";"0.49";"None";"5.60";"-0.30";"-0.30";"0";"MOL";"0";"25";"9";"3";"0";"349.1274";"2.30";"NEUTRAL";"C16H19N3O6";"COC1=C(C)C(=O)C2=C(C1=O)[C@@H](COC(N)=O)[C@@]1(OC)[C@H]3N[C@H]3CN21";"HYFMSAFINFJTFH-NGSRAFSJSA-N"
"CHEMBL462019";"TROFOSFAMIDE";"A-4828|NSC-109723|TROFOSFAMIDE|TROPHOSPHAMIDE|Z-4828";"Small molecule";"3.0";"323.59";"4";"4";"2.84";"32.78";"2";"0";"0";"7";"N";"0.53";"None";"0.15";"0.98";"0.98";"0";"MOL";"0";"17";"4";"0";"0";"322.0171";"-0.35";"NEUTRAL";"C9H18Cl3N2O2P";"O=P1(N(CCCl)CCCl)OCCCN1CCCl";"UMKFEPPTGMDVMI-UHFFFAOYSA-N"
"CHEMBL4651083";"ANAPRAZOLE";"";"Small molecule";"3.0";"400.50";"";"";"3.53";"79.43";"5";"1";"0";"8";"N";"0.46";"9.52";"1.78";"2.80";"2.80";"3";"MOL";"0";"28";"6";"1";"0";"400.1457";"-0.55";"NEUTRAL";"C21H24N2O4S";"COCCCOc1cccc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OCC4)c1C";"JYSIFLQJDVIWKM-UHFFFAOYSA-N"
"CHEMBL2108556";"PEXIGANAN ACETATE";"Cytolex|LOCILEX|MSI-78|PEXIGANAN ACETATE";"Protein";"3.0";"";"3";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1800955";"OMECAMTIV MECARBIL";"CK-1827452|OMECAMTIV MECARBIL";"Small molecule";"3.0";"401.44";"12";"91";"3.06";"86.80";"5";"2";"0";"4";"N";"0.82";"10.38";"5.58";"1.81";"1.80";"2";"MOL";"0";"29";"8";"2";"0";"401.1863";"-2.17";"NEUTRAL";"C20H24FN5O3";"COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1";"RFUBTTPMWSKEIW-UHFFFAOYSA-N"
"CHEMBL187927";"DIANICLINE";"DIANICLINE|SSR-591813|SSR591813";"Small molecule";"3.0";"216.28";"2";"3";"1.48";"25.36";"3";"0";"0";"0";"Y";"0.66";"None";"9.29";"0.60";"-1.29";"1";"MOL";"0";"16";"3";"0";"0";"216.1263";"0.89";"BASE";"C13H16N2O";"c1cnc2c(c1)O[C@H]1CCN3CC[C@@]1(C2)C3";"SUPRUPHAEXPGPF-QWHCGFSZSA-N"
"CHEMBL1275802";"PEXIGANAN";"PEXIGANAN";"Protein";"3.0";"2477.22";"24";"73";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"2475.6297";"None";"None";"C122H210N32O22";"CC[C@H](C)[C@H](NC(=O)CN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC)C(C)C";"KGZGFSNZWHMDGZ-KAYYGGFYSA-N"
"CHEMBL4297977";"HAEMOPHILUS INFLUENZAE TYPE B STRAIN 20752 CAPSULAR POLYSACCHARIDE TETANUS TOXOID CONJUGATE ANTIGEN";"HAEMOPHILUS INFLUENZAE TYPE B STRAIN 20752 CAPSULAR POLYSACCHARIDE TETANUS TOXOID CONJUGATE ANTIGEN|HIBERIX";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2107308";"ACOTIAMIDE HYDROCHLORIDE";"ACOTIAMIDE HYDROCHLORIDE|ACOTIAMIDE HYDROCHLORIDE HYDRATE|ACOTIAMIDE HYDROCHLORIDE TRIHYDRATE|YM-443|YM443|Z-338";"Small molecule";"3.0";"541.07";"1";"1";"2.97";"113.02";"8";"3";"0";"10";"N";"0.51";"8.24";"9.62";"1.62";"0.87";"2";"MOL";"0";"31";"9";"3";"0";"450.1937";"-1.37";"BASE";"C21H37ClN4O8S";"COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC.Cl.O.O.O";"NPTDXIXCQCFGKC-UHFFFAOYSA-N"
"CHEMBL221722";"FAVIPIRAVIR";"AVIGAN|FAVIPIRAVIR|T-705";"Small molecule";"3.0";"157.10";"31";"549";"-0.58";"89.10";"4";"2";"0";"1";"N";"0.57";"9.39";"None";"0.25";"0.25";"1";"MOL";"0";"11";"5";"3";"0";"157.0288";"-1.09";"NEUTRAL";"C5H4FN3O2";"NC(=O)c1nc(F)cnc1O";"ZCGNOVWYSGBHAU-UHFFFAOYSA-N"
"CHEMBL1742995";"BRIAKINUMAB";"A-796874.0|ABT-874|BRIAKINUMAB|BSF 415977|BSF-415977|Briakinumab|J-695|J-695 BSF-415977 LU-415977 WAY-165772 A-796874.0|J695|LU 415977|LU-415977|Ozespa|WAY-165772";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL370753";"OPIPRAMOL";"NSC-169867|OPIPRAMOL|OPIPRAMOL DURA";"Small molecule";"3.0";"363.50";"16";"42";"3.31";"29.95";"4";"1";"0";"6";"N";"0.85";"None";"7.86";"3.24";"2.65";"2";"MOL";"0";"27";"4";"1";"0";"363.2311";"-0.52";"NEUTRAL";"C23H29N3O";"OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1";"YNZFUWZUGRBMHL-UHFFFAOYSA-N"
"CHEMBL419792";"SUMANIROLE";"PNU-95666|PNU-95666E|SUMANIROLE";"Small molecule";"3.0";"203.25";"21";"64";"0.47";"49.82";"3";"2";"0";"1";"Y";"0.71";"12.88";"9.11";"0.93";"-0.78";"2";"MOL";"0";"15";"4";"2";"0";"203.1059";"-0.17";"BASE";"C11H13N3O";"CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1";"RKZSNTNMEFVBDT-MRVPVSSYSA-N"
"CHEMBL4298172";"SOTICLESTAT";"OV-935|OV935|SOTICLESTAT|TAK-935|TAK935";"Small molecule";"3.0";"373.46";"1";"1";"3.35";"66.32";"4";"1";"0";"4";"N";"0.76";"None";"3.91";"2.12";"2.12";"3";"MOL";"0";"28";"5";"1";"0";"373.1790";"-0.68";"NEUTRAL";"C23H23N3O2";"O=C(c1cccnc1-c1ccncc1)N1CCC(O)(Cc2ccccc2)CC1";"XKUZMIUSBMCVPP-UHFFFAOYSA-N"
"CHEMBL2108165";"VALERIAN";"4M98M04Z3Z|7D1DL7VY9S|CHINESE VALERIAN|CHINESE VALERIAN WHOLE|COMMON VALERIAN WHOLE|FEMA NO. 3099|FMM0HE453U|GARDEN HELIOTROPE WHOLE|GARDEN VALERIAN WHOLE|INDIAN VALERIAN WHOLE|JAPANESE VALERIAN WHOLE|MEXICAN VALERIAN WHOLE|PACIFIC VALERIAN WHOLE|POWDERED VALERIAN EXTRACT|SUGANDHABALA WHOLE|TAGARA WHOLE|VALERIAN|VALERIAN WHOLE|VALERIANA OFFICINALIS|VALERIANA OFFICINALIS EXTRACT|VALERIANA OFFICINALIS RHIZOME DRY EXTRACT|VALERIANA OFFICINALIS ROOT|VALERIANA OFFICINALIS ROOT EXTRACT|VALERIANA OFFICINALIS ROOT TINCTURE|VALERIANA OFFICINALIS ROOT WITH RHIZOME|VALERIANA OFFICINALIS WHOLE|VALERIANA PSEUDOFFICINALIS WHOLE";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
